OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,City,State,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),DefaultData,Comments,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity
27869,2016,NonResidential,Warehouse,Auto Accessories Inc.,1520 13th Ave,Seattle,WA,98112,6003000220,3,EAST,47.61481,-122.31536,1920,1,2,"23,040",0,"23,040",Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,"23,040",,,,,,99,3.5,3.5,10.19999981,10.30000019,"79,711.79688","79,967.89844",0,"21,349.59961","72,845",68.6700058,"6,867",false,,Compliant,,0.87,0.04
27870,2016,Multifamily LR (1-4),Low-Rise Multifamily,Chester Apartments,1323 E Pine St,Seattle,WA,98122,6003000240,3,EAST,47.6151,-122.31461,1910,1,3,"20,509",0,"20,509","Multifamily Housing, Restaurant",Multifamily Housing,"17,041",Restaurant,"3,468",,,,98,33.09999847,35.09999847,62.5,67.40000153,"679,165.875","720,247.1875",0,"79,758.20313","272,135","4,070.309326","407,031",false,,Compliant,,23.51,1.15
27873,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Packard Building,1530 12th Avenue,Seattle,WA,98122,6003000355,3,EAST,47.61492,-122.31654,1910,1,6,"74,725","12,387","62,338","Multifamily Housing, Parking",Multifamily Housing,"86,443",Parking,"12,387",,,,34,44.40000153,44.40000153,98.90000153,98.90000153,"3,841,879.25","3,841,879.25",0,"633,378.125","2,161,086","16,807.93164","1,680,793",false,,Compliant,,104.33,1.4
27874,2016,NonResidential,Warehouse,20172- Seattle / Capitol,1515 13th Ave,Seattle,WA,98122,6003000375,3,EAST,47.61469,-122.31596,1958,1,2,"61,880",0,"61,880",Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,"61,880",,,,,,66,9.600000381,9.800000191,30.20000076,30.70000076,"595,936.5","604,190.125",0,"174,659","595,937",0,0,false,,Compliant,,4.15,0.07
27880,2016,Multifamily MR (5-9),Mid-Rise Multifamily,The Lenawee Apartments,1629 Harvard Avenue,Seattle,WA,98122,6003000590,3,EAST,47.61621,-122.32241,1940,1,5,"50,356",0,"50,356","Multifamily Housing, Parking",Multifamily Housing,"50,356",Parking,"3,120",,,,99,49.70000076,54.70000076,71.90000153,77.5,"2,503,804","2,752,609.25",0,"139,349.9063","475,462","20,283.42188","2,028,342",false,,Compliant,,111.04,2.21
27882,2016,NonResidential,Small- and Mid-Sized Office,900 E Pine St,900 E Pine St,Seattle,WA,98122,6003000605,3,EAST,47.61556,-122.32048,1925,1,2,"27,938",0,"27,938","Office, Retail Store",Office,"13,917",Retail Store,"13,188",,,,97,37.90000153,37,118.8000031,115.9000015,"1,027,394.313","1,002,986.375",0,"300,191.0938","1,024,252",31.4218998,"3,142",false,,Compliant,,7.31,0.26
27884,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Helix Apartments,4751 12th Ave NE,Seattle,WA,98105,6746700995,4,NORTHEAST,47.6646,-122.31558,2006,1,6,"65,826",0,"65,826","Multifamily Housing, Parking, Retail Store",Multifamily Housing,"62,699",Parking,"23,637",Retail Store,"3,127",,,35.5,36.90000153,111.5,116,"2,338,238","2,430,993.25",0,"685,298.3125","2,338,238",0,0,false,,Compliant,,16.3,0.25
27885,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Lee Plaza,4746 11th Ave NE,Seattle,WA,98105,6746701020,4,NORTHEAST,47.66459,-122.31601,1991,1,5,"64,227",0,"64,227","Multifamily Housing, Office, Parking",Multifamily Housing,"40,152",Parking,"16,986",Office,"7,089",,96,40.90000153,43.09999847,84.09999847,88.59999847,"1,930,541.5","2,034,690.125",0,"273,166.3125","932,043","9,984.979492","998,498",false,,Compliant,,59.53,0.93
27886,2016,Multifamily MR (5-9),Mid-Rise Multifamily,TraVigne,4726 11th Ave NE,Seattle,WA,98105,6746701067,4,NORTHEAST,47.66391,-122.31602,2001,1,6,"91,916","25,721","66,195","Multifamily Housing, Parking",Multifamily Housing,"58,683",Parking,"12,284",,,,82,32.59999847,33.70000076,102.4000015,105.6999969,"1,913,034.125","1,974,801.75",0,"560,678.1875","1,913,034",0,0,false,,Compliant,,13.34,0.15
27888,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Sunrise Cascade,1100 NE 47th ST,Seattle,WA,98105,6746701106,4,NORTHEAST,47.66326,-122.31603,2000,1,5,"33,480","8,313","25,167","Multifamily Housing, Office, Parking",Multifamily Housing,"19,580",Parking,"10,500",Office,"3,400",,,42.59999847,44.59999847,94,98.5,"979,442.3125","1,025,664",0,"158,686.2031","541,437","4,380.049805","438,005",false,,Compliant,,27.04,0.81
27891,2016,NonResidential,Other,University VW,4724 Roosevelt Way NE,Seattle,WA,98105,6746701575,4,NORTHEAST,47.66386,-122.31715,1924,1,2,"21,600",0,"21,600","Other - Services, Retail Store",Other - Services,"32,580",Retail Store,"9,650",,,,,38.40000153,38.40000153,120.6999969,120.6999969,"1,623,657","1,623,657",0,"475,866.5938","1,623,657",0,0,false,,Compliant,,11.32,0.52
27892,2016,Nonresidential COS,Other,Fire Station 17,1020 NE 50th Ave,Seattle,WA,98105,6746701655,4,NORTHEAST,47.66506,-122.31656,1929,1,3,"27,908",0,"27,908",Other,Other,"21,886",,,,,,,92.69999695,99.69999695,189.3999939,198.3999939,"2,028,125.625","2,182,493",0,"282,657","964,426","10,637","1,063,700",false,,Compliant,,63.22,2.27
27895,2016,Multifamily LR (1-4),Low-Rise Multifamily,Sagamore Building,5200 Roosevelt Way NE,Seattle,WA,98105,6746702120,4,NORTHEAST,47.66665,-122.31707,2003,1,4,"24,722",0,"24,722","Multifamily Housing, Parking, Retail Store",Multifamily Housing,"15,456",Parking,"8,006",Retail Store,"2,700",,,31.89999962,33.59999847,100.0999985,105.5,"579,061.125","609,854.3125",0,"169,713.0938","579,061",0,0,false,,Compliant,,4.04,0.16
27901,2016,Campus,K-12 School,The Bush School - Upper School,408 Lake Washington Blvd E,Seattle,WA,98112,6600000385,3,CENTRAL,47.62291,-122.28879,2000,1,2,"30,562",0,"30,562",K-12 School,K-12 School,"30,562",,,,,,69,53.09999847,59.70000076,100.8000031,107.8000031,"1,622,231.375","1,824,440.125",0,"193,273.7969","659,450","9,627.80957","962,781",false,,Compliant,,55.73,1.82
27902,2016,Multifamily LR (1-4),Low-Rise Multifamily,Pacific Palisades Condominiums,3900 2nd Ave. NE,Seattle,WA,98105,6600280000,4,LAKE UNION,47.65488,-122.32641,1997,1,4,"43,422",0,"43,422","Multifamily Housing, Parking",Multifamily Housing,"37,581",Parking,"5,841",,,,38,45.29999924,49.20000076,94.80000305,99,"1,702,639","1,849,776.5",0,"249,151.5","850,105","8,525.339844","852,534",false,,Compliant,,51.2,1.18
27903,2016,NonResidential,Retail Store,(ID27903) PACIFIC RIM CENTER,900 S JACKSON ST,Seattle,WA,98104,6600770000,2,DOWNTOWN,47.59951,-122.32033,2000,1,3,"54,969",0,"54,969",Retail Store,Retail Store,"54,969",,,,,,67,67.69999695,68.59999847,201.6999969,202.6000061,"3,724,098.25","3,770,784.25",0,"1,006,654.125","3,434,704","2,893.939941","289,394",false,,Compliant,,39.31,0.72
27922,2016,NonResidential,K-12 School,Seattle Temple,1511 E. Pike Street,Seattle,WA,98122,7234600135,3,CENTRAL,47.61395,-122.31253,1951,1,2,"36,825",0,"36,825","K-12 School, Office, Social/Meeting Hall, Worship Facility",K-12 School,"44,340",Worship Facility,"10,415",Social/Meeting Hall,"4,925",,,27.20000076,29.29999924,58,60.29999924,"1,755,072.75","1,892,122.25",0,"267,222.4063","911,763","8,433.100586","843,310",false,,Compliant,,51.14,1.39
27924,2016,Multifamily LR (1-4),Low-Rise Multifamily,Madison Court - 1509,1509 E Madison St,Seattle,WA,98122,7234600205,3,CENTRAL,47.61446,-122.31216,1908,1,4,"36,546",0,"36,546","Fast Food Restaurant, Multifamily Housing, Parking",Multifamily Housing,"30,480",Parking,"5,318",Fast Food Restaurant,748,,79,28.39999962,30.79999924,88,95.59999847,"885,958.125","961,325.625",0,"254,894.2031","869,699",162.5899963,"16,259",false,,Compliant,,6.93,0.19
27926,2016,Multifamily MR (5-9),Mid-Rise Multifamily,The Pearl,1530 15th Avenue,Seattle,WA,98122,7234600240,3,EAST,47.61481,-122.31256,2008,1,7,"101,530",0,"101,530","Multifamily Housing, Parking",Multifamily Housing,"99,313",Parking,"26,480",,,,81,39.09999847,39.59999847,81,81.5,"3,879,728","3,928,257.25",0,"556,480","1,898,710","19,810.17969","1,981,018",false,,Compliant,,118.45,1.17
27928,2016,NonResidential,Small- and Mid-Sized Office,Jewish Family Service,1601 16th Ave,Seattle,WA,98122,7234600310,3,EAST,47.61546,-122.31195,1958,1,3,"25,834",0,"25,834",Office,Office,"31,822",,,,,,73,65.19999695,69.90000153,148.6000061,157.3000031,"2,076,289.625","2,223,401.5",0,"357,342.6875","1,219,253","8,570.360352","857,036",false,,Compliant,,54.02,2.09
27929,2016,Multifamily LR (1-4),Low-Rise Multifamily,Arllis Arms Apts.,1700 15th Ave,Seattle,WA,98122,7234600325,3,EAST,47.61682,-122.3123,1962,1,4,"26,172",0,"26,172",Multifamily Housing,Multifamily Housing,"26,172",,,,,,50,29.5,31.39999962,92.59999847,98.69999695,"772,214.625","822,265.8125",0,"226,323.0938","772,214",0,0,false,,Compliant,,5.38,0.21
27932,2016,Multifamily LR (1-4),Low-Rise Multifamily,Wilana Apartments,1732 15th Ave,Seattle,WA,98122,7234600350,3,EAST,47.61745,-122.31235,1909,1,3,"25,920",0,"25,920",Multifamily Housing,Multifamily Housing,"25,920",,,,,,76,29.29999924,32,69.80000305,77.5,"759,508.6875","829,286.6875",0,"141,769","483,716","2,757.929932","275,793",false,,Compliant,,18.02,0.7
27937,2016,Multifamily LR (1-4),Low-Rise Multifamily,PHINNEY RIDGE CONDOMINIUM,8720 PHINNEY AVE N,Seattle,WA,98103,6760700000,5,NORTHWEST,47.69309,-122.35359,1985,1,4,"26,112",0,"26,112","Multifamily Housing, Parking",Multifamily Housing,"26,112",Parking,"6,528",,,,96,21.70000076,23.39999962,68.09999847,73.30000305,"566,000.6875","609,750.625",0,"165,885.2969","566,001",0,0,false,,Compliant,,3.95,0.15
27947,2016,NonResidential,Worship Facility,ST MARKS CATHEDRAL,1245 10th Avenue East,Seattle,WA,98102,6762700860,3,EAST,47.63193,-122.32126,1929,1,1,"37,700",0,"37,700",Worship Facility,Worship Facility,"52,225",,,,,,38,66.69999695,80.30000305,100.0999985,115.6999969,"3,481,727.5","4,195,549.5",0,"220,347.7969","751,827","27,299.00781","2,729,901",false,,Compliant,,150.23,3.98
27950,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Pierre Marquis,2253 Gilman Drive W,Seattle,WA,98119,6780800000,7,MAGNOLIA / QUEEN ANNE,47.63992,-122.37471,1980,1,5,"62,093",0,"62,093","Multifamily Housing, Swimming Pool",Multifamily Housing,"52,826",Swimming Pool,0,,,,63,28.79999924,29.5,90.5,92.59999847,"1,521,693.25","1,557,412.375",0,"445,982.8125","1,521,693",0,0,false,,Compliant,,10.61,0.17
27951,2016,Multifamily LR (1-4),Low-Rise Multifamily,THE PIER,334 Lakeside Ave S,Seattle,WA,98144,6780900000,3,CENTRAL,47.59926,-122.28563,1956,1,4,"23,856",0,"23,856",Multifamily Housing,Multifamily Housing,"23,856",,,,,,73,28.79999924,31,90.5,97.19999695,"687,241.875","738,642.6875",0,"201,419.0938","687,242",0,0,true,,Error - Correct Default Data,,4.79,0.2
27953,2016,Multifamily MR (5-9),Mid-Rise Multifamily,"Pike Lofts, A Condominium",303 E. Pike Street,Seattle,WA,98122,6784900000,3,EAST,47.6139,-122.3272,1998,1,7,"69,272",0,"69,272","Medical Office, Multifamily Housing, Office, Other, Parking",Multifamily Housing,"51,295",Parking,"5,328",Medical Office,"2,441",,,44.20000076,46.90000153,96,101,"2,484,007.75","2,637,673",0,"390,913.6875","1,333,798","11,502.10059","1,150,210",false,,Compliant,,70.39,1.02
27955,2016,SPS-District K-12,K-12 School,Montlake Elementary,2409 22nd Ave. E.,Seattle,WA,98112,6788200735,3,EAST,47.64063,-122.30428,1925,1,2,"27,273",0,"27,273",K-12 School,K-12 School,"27,273",,,,,,90,46.09999847,52.70000076,81.90000153,90.90000153,"1,258,619.125","1,436,271",0,"127,941","436,535","8,220.842773","822,084",true,,Error - Correct Default Data,,46.7,1.71
27956,2016,Multifamily LR (1-4),Low-Rise Multifamily,Montlake,2300 24th Ave E,Seattle,WA,98112,6788201390,3,EAST,47.63982,-122.30181,1926,1,2,"20,366",0,"20,366","Food Service, Multifamily Housing, Office, Other, Retail Store",Multifamily Housing,"13,350",Other,"3,070",Food Service,"1,580",,,77.69999695,86,124.0999985,132.8000031,"1,581,425.75","1,751,156.25",0,"121,532.1016","414,668","11,667.58008","1,166,758",false,,Compliant,,64.86,3.18
27958,2016,Multifamily LR (1-4),Low-Rise Multifamily,115th,11500 - 15th Avenue N.E.,Seattle,WA,98272,6798100725,5,NORTH,47.71307,-122.31246,1974,1,4,"23,888",0,"23,888",Multifamily Housing,Multifamily Housing,"23,888",,,,,,51,29.20000076,30.79999924,91.80000305,96.80000305,"698,326.625","736,286",0,"204,667.7969","698,327",0,0,false,,Compliant,,4.87,0.2
27962,2016,Multifamily LR (1-4),Low-Rise Multifamily,Raleigh Manor,12000 15th Ave NE,Seattle,WA,98125,6798100830,5,NORTH,47.71606,-122.31215,2000,1,4,"45,579",0,"45,579","Multifamily Housing, Office, Parking",Multifamily Housing,"28,785",Parking,"12,762",Office,"4,192",,,22.70000076,22.70000076,71.19999695,71.19999695,"747,994.8125","747,994.8125",0,"219,224.7031","747,995",0,0,false,,Compliant,,5.21,0.11
27966,2016,Multifamily LR (1-4),Low-Rise Multifamily,Pinehurst Lane,11532 15th Ave NE,Seattle,WA,98125,6798800000,5,NORTH,47.71313,-122.31214,1997,1,4,"23,175",0,"23,175","Multifamily Housing, Office",NULL,,NULL,,NULL,,,,30.89999962,33,74.80000305,78,"715,252.625","764,383.125",0,"137,680.4063","469,766","2,454.870117","245,487",false,,Compliant,,16.31,0.7
27969,2016,NonResidential,Mixed Use Property,1700 Madison Apts. Bldg. 2,1700 E Madison St,Seattle,WA,98122,7234601100,3,Central,47.61608,-122.30967,2004,1,6,"97,229",0,"97,229","Multifamily Housing, Parking, Retail Store",Multifamily Housing,"45,300",Parking,"35,973",Retail Store,"16,956",,100,16.39999962,17,51.5,53.29999924,"1,021,754.688","1,056,507.75",0,"299,459.0938","1,021,754",0,0,false,,Compliant,,7.12,0.07
27970,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Olive Ridge,1700 17th Ave,Seattle,WA,98122,7234601120,3,Central,47.61672,-122.3098,1969,1,7,"72,716",0,"72,716",Multifamily Housing,Multifamily Housing,"72,716",,,,,,76,38.90000153,41.90000153,103.5,112.5999985,"2,828,098.5","3,050,131",0,"639,192.875","2,180,926","6,471.720215","647,172",false,,Compliant,,49.58,0.68
27977,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Views at Madison Vista,1615 19th Ave,Seattle,WA,98122,7234601325,3,CENTRAL,47.61598,-122.3077,2002,1,5,"73,495",0,"73,495","Multifamily Housing, Parking",Multifamily Housing,"46,895",Parking,"26,600",Retail Store,"2,170",,96,62.20000076,66,92.40000153,98.80000305,"2,918,553.25","3,093,920.25",0,"177,583.2969","605,914","23,126.39063","2,312,639",false,,Compliant,,127.05,1.73
27981,2016,Multifamily LR (1-4),Low-Rise Multifamily,Union 18 Apartments,1140 18th Ave,Seattle,WA,98122,7234601475,3,CENTRAL,47.61269,-122.3085,1969,2,3,"37,824",0,"37,824","Multifamily Housing, Parking",Multifamily Housing,"45,822",Parking,"2,415",,,,79,34.79999924,37,90.40000153,97.5,"1,593,610.125","1,697,676.75",0,"346,147.0938","1,181,054","4,125.560059","412,556",false,,Compliant,,30.14,0.8
27982,2016,NonResidential,Small- and Mid-Sized Office,9620 Stone Ave N,9620 Stone Ave N,Seattle,WA,98103,4310701210,5,NORTHWEST,47.69898,-122.34162,1982,1,3,"25,111",0,"25,111","Non-Refrigerated Warehouse, Office, Parking",Office,"14,256",Non-Refrigerated Warehouse,"7,850",Parking,0,,77,43.20000076,48,98,103,"954,352.6875","1,060,040.75",0,"163,329","557,279","3,970.73999","397,074",false,,Compliant,,24.97,0.99
27984,2016,Multifamily MR (5-9),Mid-Rise Multifamily,OAKVIEW APTS,9514 STONE AVE N,Seattle,WA,98103,4310701280,5,NORTHWEST,47.69837,-122.34166,2008,1,6,"29,216","12,620","16,596",Multifamily Housing,Multifamily Housing,"29,216",,,,,,44,21.5,22.70000076,99.19999695,104.0999985,"944,638.1875","994,774.875",0,"270,433.1875","922,718",0,0,true,,Error - Correct Default Data,,6.43,0.22
27987,2016,Multifamily LR (1-4),Low-Rise Multifamily,Carolyn Court,9512 Interlake AVE N,Seattle,WA,98125,4310701525,5,NORTHWEST,47.69829,-122.3405,1989,1,3,"23,448",0,"23,448","Multifamily Housing, Parking",Multifamily Housing,"17,700",Parking,"5,748",,,,98,23.10000038,24.60000038,72.5,77.30000305,"408,807","435,601.8125",0,"119,814.5","408,807",0,0,false,,Compliant,,2.85,0.12
28035,2016,Multifamily LR (1-4),Low-Rise Multifamily,Tracy Ann Apartments - north,6790 Murray Ave SW,Seattle,WA,98136,4315700815,1,SOUTHWEST,47.54093,-122.39431,1964,1,3,"26,498",0,"26,498","Multifamily Housing, Parking",Multifamily Housing,"25,898",Parking,600,,,,78,26.39999962,28.29999924,82.80000305,88.80000305,"683,307.375","732,622.5",0,"200,265.9063","683,307",0,0,false,,Compliant,,4.76,0.18
27996,2016,Multifamily LR (1-4),Low-Rise Multifamily,THE KENNEY,7125 FAUNTLEROY WAY SW,Seattle,WA,98136,4315700240,1,SOUTHWEST,47.53888,-122.39201,1951,0,4,"203,155",0,"203,155","Hospital (General Medical & Surgical), Multifamily Housing, Parking",Multifamily Housing,"177,686",Hospital (General Medical & Surgical),"16,014",Parking,"9,455",,,35.20000076,36.5,98.40000153,102.4000015,"6,814,269","7,060,696.5",0,"1,668,389.25","5,692,544","11,217.23926","1,121,724",false,,Compliant,,99.26,0.49
28001,2016,Multifamily LR (1-4),Low-Rise Multifamily,westwinds,7050 lincoln park way sw,Seattle,WA,98136,4315700727,1,SOUTHWEST,47.54005,-122.39503,1963,1,4,"22,984",0,"22,984","Multifamily Housing, Parking",Multifamily Housing,"22,984",Parking,"4,500",,,,41,29.39999962,32.20000076,92.30000305,101,"675,611.375","739,094.125",0,"198,010.2969","675,611",0,0,false,,Compliant,,4.71,0.2
28002,2016,Multifamily LR (1-4),Low-Rise Multifamily,Halcyon Apartments CC4R LLC,7060 Lincoln Park Way SW,Seattle,WA,98136,4315700729,1,SOUTHWEST,47.53986,-122.39469,1968,1,4,"26,342","4,878","21,464","Multifamily Housing, Parking",Multifamily Housing,"23,200",Parking,"9,300",,,,97,24.5,26.20000076,76.90000153,82.40000153,"568,381.6875","608,683.3125",0,"166,583.0938","568,382",0,0,false,,Compliant,,3.96,0.15
28006,2016,Multifamily LR (1-4),Low-Rise Multifamily,The Pittsburgh,117 John ST,Seattle,WA,98109,6815500000,7,MAGNOLIA / QUEEN ANNE,47.61964,-122.35469,1907,1,3,"24,329",0,"24,329","Multifamily Housing, Parking",Multifamily Housing,"24,329",Parking,0,,,,66,91.80000305,101,124.6999969,134.8000031,"2,233,268.5","2,456,183.25",0,"96,458.79688","329,117","19,041.50977","1,904,151",false,,Compliant,,103.42,4.25
28007,2016,Multifamily LR (1-4),Low-Rise Multifamily,ADWAS,8623 Roosevelt Way NE,Seattle,WA,98115,6816200000,5,NORTH,47.69209,-122.31794,2006,1,4,"29,588",0,"29,588","Multifamily Housing, Office",Multifamily Housing,"21,000",Office,"9,000",,,,,41.40000153,43.70000076,95.5,99.19999695,"1,242,586.25","1,310,817.375",0,"218,871.7031","746,790","4,957.960449","495,796",false,,Compliant,,31.54,1.07
28008,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Plaza del Sol Condominium,1711 E Olive Way,Seattle,WA,98102,6817860000,3,EAST,47.61944,-122.32318,1993,0,6,"82,519",0,"82,519",Multifamily Housing,Multifamily Housing,"62,486",,,,,,62,47.5,51.59999847,109.3000031,115.3000031,"2,971,013.5","3,225,048.5",0,"519,871.0938","1,773,800","11,972.12988","1,197,213",false,,Compliant,,75.95,0.92
28009,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Plaza Royale,1001 Queen Anne Ave N,Seattle,WA,98109,6817900000,7,MAGNOLIA / QUEEN ANNE,47.62825,-122.35714,1970,1,6,"37,843",0,"37,843",Multifamily Housing,Multifamily Housing,"37,843",,,,,,91,42.40000153,46.5,76.09999847,82.69999695,"1,605,220.875","1,758,909.75",0,"167,610.0938","571,886","10,333.35059","1,033,335",false,,Compliant,,58.87,1.56
28014,2016,Multifamily LR (1-4),Low-Rise Multifamily,Pleasant Valley Plaza,3801 34th Ave W,Seattle,WA,98199,6821100660,7,MAGNOLIA / QUEEN ANNE,47.65426,-122.40138,1984,1,3,"35,787",0,"35,787",Multifamily Housing,Multifamily Housing,"35,787",,,,,,66,26.20000076,27.89999962,82.30000305,87.5,"938,096.1875","996,922.3125",0,"274,940.1875","938,096",0,0,false,,Compliant,,6.54,0.18
28019,2016,NonResidential,Worship Facility,Our Lady of Fatima Church & Rectory,3218 W. Barrett St.,Seattle,WA,98199,6822100520,7,MAGNOLIA / QUEEN ANNE,47.64725,-122.39977,1953,1,2,"31,805",0,"31,805",Worship Facility,Worship Facility,"31,805",,,,,,10,51.59999847,59.40000153,81,90.30000305,"1,641,667","1,888,861.125",0,"119,395.8984","407,379","12,342.87988","1,234,288",false,,Compliant,,68.39,2.15
28020,2016,NonResidential,K-12 School,Our Lady of Fatima School & Gym,3301 W. Dravus St.,Seattle,WA,98199,6822100520,7,MAGNOLIA / QUEEN ANNE,47.64725,-122.39977,1953,1,1,"20,811",0,"20,811",K-12 School,K-12 School,"20,811",,,,,,95,60.90000153,69.30000305,114.6999969,124.9000015,"1,267,348.5","1,441,620",0,"148,240.2031","505,796","7,615.529785","761,553",false,,Compliant,,43.97,2.11
28022,2016,Multifamily LR (1-4),Low-Rise Multifamily,Blue Ridge,"9600 9th AVE NW, #101",Seattle,WA,98117,6824100066,6,BALLARD,47.69953,-122.36843,1986,1,4,"28,328",0,"28,328",Multifamily Housing,Multifamily Housing,"28,328",,,,,,64,25.10000038,26.70000076,78.90000153,83.69999695,"711,725.5","755,156.625",0,"208,594.7969","711,725",0,0,false,,Compliant,,4.96,0.18
28025,2016,Nonresidential COS,Warehouse,CSC Meter Shop (G),1010 8th Ave S,Seattle,WA,98134,6834700175,2,GREATER DUWAMISH,47.59393,-122.32211,1967,1,2,"22,058",0,"22,058","Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,"12,644",Office,"7,286",,,,1,99.69999695,112.1999969,193.6000061,209.8999939,"1,987,334.75","2,235,498",0,"248,454.4063","847,726","11,396.08008","1,139,608",false,,Compliant,,66.43,3.01
28027,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Point Elliott,1661 Harbor Ave. S.W,Seattle,WA,98126,6837730000,1,SOUTHWEST,47.58836,-122.38032,1998,1,6,"42,188",0,"42,188",Multifamily Housing,Multifamily Housing,"42,188",,,,,,,37.5,40.5,78.19999695,82.5,"1,582,794.5","1,710,195.625",0,"229,584.2031","783,341","7,994.529785","799,453",false,,Compliant,,47.92,1.14
28028,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Point Nautica,1005 Harbor Ave SW,Seattle,WA,98116,6837740000,1,SOUTHWEST,47.59478,-122.38513,1998,1,6,"36,730",0,"36,730",Multifamily Housing,Multifamily Housing,"36,730",,,,,,,26,28,60.79999924,64.40000153,"955,497.625","1,029,617.125",0,"172,274.7969","587,802","3,676.960205","367,696",false,,Compliant,,23.63,0.64
